order_id,Customer_ID,Product_id,total_quantity,Date_purchased,total_sales
TXN000449,CUST0222,PROD0027,1,2024-12-26,179.75
TXN000450,CUST0043,PROD0019,4,2024-11-25,995.84
TXN000451,CUST0411,PROD0048,1,2024-10-27,220.21
TXN000452,CUST0241,PROD0034,2,2024-12-22,534.12
TXN000453,CUST0035,PROD0046,2,2024-10-18,365.48
TXN000454,CUST0277,PROD0050,4,2025-02-07,826.72
TXN000455,CUST0193,PROD0012,2,2025-04-02,599.10
TXN000456,CUST0213,PROD0005,2,2025-02-19,558.52
TXN000457,CUST0163,PROD0036,2,2024-09-01,324.22
TXN000458,CUST0183,PROD0045,3,2024-11-21,133.59
TXN000459,CUST0154,PROD0026,2,2024-10-09,53.76
TXN000460,CUST0280,PROD0036,2,2024-09-18,324.22
TXN000461,CUST0180,PROD0006,1,2024-06-05,217.04
TXN000462,CUST0198,PROD0005,2,2024-11-25,558.52
TXN000463,CUST0383,PROD0034,3,2024-08-06,801.18
TXN000464,CUST0437,PROD0039,1,2024-08-09,220.90
TXN000465,CUST0101,PROD0006,4,2024-12-13,868.16
TXN000466,CUST0356,PROD0020,3,2024-11-20,645.00
TXN000467,CUST0370,PROD0016,1,2025-02-18,96.97
TXN000468,CUST0187,PROD0048,2,2024-09-23,440.42
TXN000469,CUST0402,PROD0017,3,2025-02-25,407.97
TXN000470,CUST0148,PROD0032,4,2025-02-08,872.64
TXN000471,CUST0036,PROD0022,3,2025-02-09,802.47
TXN000472,CUST0219,PROD0044,1,2025-02-01,248.40
TXN000473,CUST0121,PROD0030,4,2024-12-30,359.16
TXN000474,CUST0227,PROD0031,2,2024-09-26,423.66
TXN000475,CUST0253,PROD0023,2,2024-08-04,484.64
TXN000476,CUST0099,PROD0035,2,2025-04-08,533.84
TXN000477,CUST0452,PROD0010,3,2024-10-08,501.96
TXN000478,CUST0123,PROD0046,4,2025-03-06,730.96
TXN000479,CUST0289,PROD0001,2,2024-10-04,458.98
TXN000480,CUST0341,PROD0030,3,2025-03-27,269.37
TXN000481,CUST0047,PROD0016,1,2024-05-06,96.97
TXN000482,CUST0246,PROD0029,1,2024-09-24,25.83
TXN000483,CUST0463,PROD0044,2,2024-11-03,496.80
TXN000484,CUST0101,PROD0017,1,2024-09-28,135.99
TXN000485,CUST0074,PROD0035,1,2024-12-14,266.92
TXN000486,CUST0333,PROD0034,1,2024-10-03,267.06
TXN000487,CUST0069,PROD0016,2,2024-04-29,193.94
TXN000488,CUST0382,PROD0015,2,2024-07-07,78.76
TXN000489,CUST0336,PROD0026,3,2024-04-14,80.64
TXN000490,CUST0061,PROD0017,1,2024-04-24,135.99
TXN000491,CUST0028,PROD0024,2,2024-07-03,542.98
TXN000492,CUST0066,PROD0037,1,2025-01-23,72.77
TXN000493,CUST0297,PROD0023,2,2024-08-20,484.64
TXN000494,CUST0399,PROD0027,3,2025-01-15,539.25
TXN000495,CUST0425,PROD0015,2,2024-11-18,78.76
TXN000496,CUST0221,PROD0043,3,2025-03-02,443.70
TXN000497,CUST0126,PROD0023,2,2024-12-08,484.64
TXN000498,CUST0193,PROD0020,4,2024-10-04,860.00
TXN000499,CUST0294,PROD0023,1,2025-01-03,242.32
TXN000500,CUST0225,PROD0009,3,2024-04-19,623.19
TXN000501,CUST0180,PROD0033,2,2025-01-05,473.60
TXN000502,CUST0241,PROD0019,4,2024-12-20,995.84
TXN000503,CUST0108,PROD0046,1,2025-03-15,182.74
TXN000504,CUST0007,PROD0014,4,2024-05-30,111.84
TXN000505,CUST0261,PROD0039,2,2025-04-08,441.80
TXN000506,CUST0385,PROD0026,1,2024-06-18,26.88
TXN000507,CUST0297,PROD0024,3,2024-10-12,814.47
TXN000508,CUST0320,PROD0040,1,2024-09-28,113.60
TXN000509,CUST0464,PROD0016,3,2024-09-13,290.91
TXN000510,CUST0086,PROD0042,4,2024-12-13,839.88
TXN000511,CUST0420,PROD0024,4,2024-04-27,1085.96
TXN000512,CUST0281,PROD0005,4,2024-12-07,1117.04
TXN000513,CUST0423,PROD0007,2,2024-04-19,420.06
TXN000514,CUST0371,PROD0023,2,2024-07-12,484.64
TXN000515,CUST0435,PROD0028,3,2024-08-27,314.28
TXN000516,CUST0233,PROD0003,1,2025-03-29,81.66
TXN000517,CUST0478,PROD0003,3,2024-08-15,244.98
TXN000518,CUST0423,PROD0029,4,2024-11-07,103.32
TXN000519,CUST0168,PROD0024,4,2024-07-26,1085.96
TXN000520,CUST0172,PROD0013,1,2024-12-06,126.50
TXN000521,CUST0002,PROD0042,2,2024-11-26,419.94
TXN000522,CUST0220,PROD0024,2,2024-07-23,542.98
TXN000523,CUST0418,PROD0022,3,2025-03-28,802.47
TXN000524,CUST0323,PROD0025,2,2024-05-29,167.44
TXN000525,CUST0437,PROD0030,2,2024-08-29,179.58
TXN000526,CUST0291,PROD0015,1,2025-01-08,39.38
TXN000527,CUST0356,PROD0003,3,2025-01-21,244.98
TXN000528,CUST0446,PROD0004,1,2025-01-31,189.46
TXN000529,CUST0333,PROD0033,3,2024-11-18,710.40
TXN000530,CUST0259,PROD0015,3,2024-10-23,118.14
TXN000531,CUST0122,PROD0050,2,2024-10-10,413.36
TXN000532,CUST0364,PROD0001,4,2025-03-28,917.96
TXN000533,CUST0149,PROD0049,4,2024-09-12,160.68
TXN000534,CUST0393,PROD0037,3,2024-12-07,218.31
TXN000535,CUST0359,PROD0001,2,2025-03-04,458.98
TXN000536,CUST0458,PROD0034,2,2025-02-27,534.12
TXN000537,CUST0365,PROD0022,1,2025-04-02,267.49
TXN000538,CUST0150,PROD0004,1,2024-08-07,189.46
TXN000539,CUST0477,PROD0046,1,2025-01-08,182.74
TXN000540,CUST0187,PROD0024,1,2025-02-01,271.49
TXN000541,CUST0243,PROD0030,3,2024-07-28,269.37
TXN000542,CUST0460,PROD0005,4,2025-01-08,1117.04
TXN000543,CUST0444,PROD0023,4,2024-09-26,969.28
TXN000544,CUST0430,PROD0043,1,2024-12-22,147.90
TXN000545,CUST0063,PROD0045,4,2024-10-13,178.12
TXN000546,CUST0078,PROD0031,4,2024-12-30,847.32
TXN000547,CUST0065,PROD0013,3,2024-05-09,379.50
TXN000548,CUST0216,PROD0037,2,2024-11-11,145.54
TXN000549,CUST0134,PROD0002,3,2024-10-15,75.63
TXN000550,CUST0033,PROD0023,1,2024-08-18,242.32
TXN000551,CUST0396,PROD0029,1,2024-12-28,25.83
TXN000552,CUST0361,PROD0028,3,2024-12-11,314.28
TXN000553,CUST0069,PROD0008,2,2024-09-13,216.46
TXN000554,CUST0082,PROD0027,3,2024-06-10,539.25
TXN000555,CUST0466,PROD0021,2,2024-10-12,273.70
TXN000556,CUST0255,PROD0001,3,2024-08-07,688.47
TXN000557,CUST0433,PROD0040,1,2024-11-01,113.60
TXN000558,CUST0120,PROD0035,2,2025-04-06,533.84
TXN000559,CUST0397,PROD0036,4,2024-05-25,648.44
TXN000560,CUST0059,PROD0048,3,2025-04-02,660.63
TXN000561,CUST0472,PROD0031,4,2025-02-02,847.32
TXN000562,CUST0150,PROD0035,3,2025-03-01,800.76
TXN000563,CUST0137,PROD0019,3,2025-03-15,746.88
TXN000564,CUST0062,PROD0005,1,2024-11-12,279.26
TXN000565,CUST0271,PROD0050,2,2024-06-04,413.36
TXN000566,CUST0011,PROD0024,2,2024-12-04,542.98
TXN000567,CUST0166,PROD0041,2,2024-11-19,284.30
TXN000568,CUST0167,PROD0044,3,2024-09-03,745.20
TXN000569,CUST0429,PROD0034,1,2024-09-10,267.06
TXN000570,CUST0274,PROD0021,3,2025-01-20,410.55
TXN000571,CUST0164,PROD0018,3,2024-08-21,238.62
TXN000572,CUST0311,PROD0029,2,2025-04-05,51.66
TXN000573,CUST0388,PROD0018,3,2024-12-01,238.62
TXN000574,CUST0352,PROD0022,2,2025-01-22,534.98
TXN000575,CUST0288,PROD0001,4,2024-08-22,917.96
TXN000576,CUST0145,PROD0011,4,2024-09-28,1134.28
TXN000577,CUST0197,PROD0020,1,2024-05-16,215.00
TXN000578,CUST0345,PROD0045,4,2024-07-25,178.12
TXN000579,CUST0315,PROD0001,4,2024-06-15,917.96
TXN000580,CUST0418,PROD0024,1,2024-06-25,271.49
TXN000581,CUST0443,PROD0011,4,2025-01-05,1134.28
TXN000582,CUST0190,PROD0006,2,2024-11-20,434.08
TXN000583,CUST0379,PROD0043,4,2024-08-12,591.60
TXN000584,CUST0169,PROD0014,4,2024-06-22,111.84
TXN000585,CUST0181,PROD0021,3,2024-11-07,410.55
TXN000586,CUST0313,PROD0030,3,2025-01-28,269.37
TXN000587,CUST0449,PROD0022,4,2024-04-19,1069.96
TXN000588,CUST0204,PROD0018,2,2024-12-25,159.08
TXN000589,CUST0461,PROD0002,1,2024-10-01,25.21
TXN000590,CUST0422,PROD0009,4,2025-01-22,830.92
TXN000591,CUST0258,PROD0009,4,2024-07-03,830.92
TXN000592,CUST0492,PROD0045,2,2024-05-11,89.06
TXN000593,CUST0496,PROD0005,4,2024-06-25,1117.04
TXN000594,CUST0271,PROD0007,1,2024-05-01,210.03
TXN000595,CUST0340,PROD0005,4,2025-02-23,1117.04
TXN000596,CUST0085,PROD0027,1,2025-03-11,179.75
TXN000597,CUST0469,PROD0014,1,2025-02-27,27.96
TXN000598,CUST0058,PROD0047,4,2024-08-20,90.96
TXN000599,CUST0193,PROD0008,1,2024-04-17,108.23
TXN000600,CUST0423,PROD0050,1,2025-04-07,206.68
TXN000601,CUST0209,PROD0007,4,2024-09-21,840.12
TXN000602,CUST0156,PROD0010,1,2024-05-16,167.32
TXN000603,CUST0280,PROD0016,3,2025-02-14,290.91
TXN000604,CUST0051,PROD0027,1,2024-12-06,179.75
TXN000605,CUST0039,PROD0008,4,2025-03-11,432.92
TXN000606,CUST0009,PROD0019,2,2024-08-18,497.92
TXN000607,CUST0390,PROD0044,3,2025-01-14,745.20
TXN000608,CUST0047,PROD0026,3,2025-04-11,80.64
TXN000609,CUST0325,PROD0040,4,2024-06-10,454.40
TXN000610,CUST0302,PROD0045,3,2024-12-06,133.59
TXN000611,CUST0178,PROD0049,1,2024-07-25,40.17
TXN000612,CUST0132,PROD0001,3,2024-08-24,688.47
TXN000613,CUST0403,PROD0049,2,2024-06-29,80.34
TXN000614,CUST0045,PROD0041,3,2024-05-14,426.45
TXN000615,CUST0424,PROD0016,2,2024-07-19,193.94
TXN000616,CUST0018,PROD0013,2,2025-03-22,253.00
TXN000617,CUST0441,PROD0026,2,2025-03-16,53.76
TXN000618,CUST0090,PROD0017,3,2024-07-23,407.97
TXN000619,CUST0061,PROD0013,3,2024-09-29,379.50
TXN000620,CUST0080,PROD0032,1,2024-11-24,218.16
TXN000621,CUST0203,PROD0026,4,2024-07-26,107.52
TXN000622,CUST0272,PROD0021,1,2024-08-17,136.85
TXN000623,CUST0465,PROD0006,3,2024-10-09,651.12
TXN000624,CUST0405,PROD0046,3,2024-12-17,548.22
TXN000625,CUST0096,PROD0003,4,2024-04-27,326.64
TXN000626,CUST0184,PROD0006,1,2025-03-02,217.04
TXN000627,CUST0339,PROD0044,3,2024-12-17,745.20
TXN000628,CUST0063,PROD0012,4,2024-08-22,1198.20
TXN000629,CUST0326,PROD0031,4,2025-01-21,847.32
TXN000630,CUST0029,PROD0046,3,2024-08-24,548.22
TXN000631,CUST0228,PROD0034,3,2025-03-23,801.18
TXN000632,CUST0413,PROD0033,4,2024-07-17,947.20
TXN000633,CUST0127,PROD0011,4,2024-06-07,1134.28
TXN000634,CUST0423,PROD0004,4,2024-05-26,757.84
TXN000635,CUST0207,PROD0045,4,2024-06-20,178.12
TXN000636,CUST0165,PROD0044,3,2024-11-12,745.20
TXN000637,CUST0080,PROD0021,2,2024-10-06,273.70
TXN000638,CUST0463,PROD0024,1,2024-08-25,271.49
TXN000639,CUST0037,PROD0030,3,2024-05-25,269.37
TXN000640,CUST0001,PROD0008,1,2024-12-10,108.23
TXN000641,CUST0474,PROD0021,3,2025-03-08,410.55
TXN000642,CUST0225,PROD0035,3,2024-10-07,800.76
TXN000643,CUST0106,PROD0039,4,2024-05-03,883.60
TXN000644,CUST0186,PROD0018,4,2024-09-16,318.16
TXN000645,CUST0267,PROD0018,1,2024-10-27,79.54
TXN000646,CUST0370,PROD0005,3,2024-12-18,837.78
TXN000647,CUST0059,PROD0024,4,2024-09-28,1085.96
TXN000648,CUST0388,PROD0024,3,2025-03-22,814.47
TXN000649,CUST0285,PROD0048,2,2024-10-12,440.42
TXN000650,CUST0452,PROD0033,1,2024-07-29,236.80
TXN000651,CUST0452,PROD0041,2,2024-05-02,284.30
TXN000652,CUST0442,PROD0031,1,2024-08-12,211.83
TXN000653,CUST0440,PROD0033,2,2024-12-17,473.60
TXN000654,CUST0261,PROD0022,1,2024-06-26,267.49
TXN000655,CUST0358,PROD0009,3,2024-08-03,623.19
TXN000656,CUST0040,PROD0039,3,2024-08-15,662.70
TXN000657,CUST0258,PROD0018,1,2024-09-07,79.54
TXN000658,CUST0004,PROD0024,3,2025-02-26,814.47
TXN000659,CUST0329,PROD0048,1,2024-10-15,220.21
TXN000660,CUST0228,PROD0012,3,2024-06-22,898.65
TXN000661,CUST0007,PROD0023,4,2024-07-20,969.28
TXN000662,CUST0297,PROD0031,3,2024-12-26,635.49
TXN000663,CUST0157,PROD0030,3,2024-05-21,269.37
TXN000664,CUST0437,PROD0003,3,2024-05-27,244.98
TXN000665,CUST0462,PROD0050,2,2024-04-14,413.36
TXN000666,CUST0393,PROD0044,2,2024-11-20,496.80
TXN000667,CUST0402,PROD0029,1,2024-08-29,25.83
TXN000668,CUST0025,PROD0032,4,2024-06-04,872.64
TXN000669,CUST0080,PROD0017,3,2024-08-24,407.97
TXN000670,CUST0446,PROD0022,1,2024-12-28,267.49
TXN000671,CUST0197,PROD0032,1,2024-12-27,218.16
TXN000672,CUST0246,PROD0010,4,2024-12-03,669.28
TXN000673,CUST0344,PROD0042,1,2025-03-07,209.97
TXN000674,CUST0112,PROD0033,4,2024-08-21,947.20
TXN000675,CUST0095,PROD0012,3,2024-09-27,898.65
TXN000676,CUST0279,PROD0034,1,2024-11-25,267.06
TXN000677,CUST0033,PROD0011,4,2024-09-26,1134.28
TXN000678,CUST0486,PROD0040,3,2024-11-01,340.80
TXN000679,CUST0206,PROD0045,4,2024-10-13,178.12
TXN000680,CUST0052,PROD0037,3,2024-06-24,218.31
TXN000681,CUST0452,PROD0011,2,2024-09-02,567.14
TXN000682,CUST0063,PROD0034,1,2024-05-01,267.06
TXN000683,CUST0238,PROD0034,3,2025-04-01,801.18
TXN000684,CUST0200,PROD0013,3,2024-12-02,379.50
TXN000685,CUST0075,PROD0039,4,2024-12-03,883.60
TXN000686,CUST0148,PROD0008,3,2024-09-24,324.69
TXN000687,CUST0169,PROD0030,4,2024-10-10,359.16
TXN000688,CUST0472,PROD0041,2,2024-10-29,284.30
TXN000689,CUST0330,PROD0012,4,2025-01-17,1198.20
TXN000690,CUST0126,PROD0019,3,2024-12-05,746.88
TXN000691,CUST0219,PROD0014,4,2024-08-23,111.84
TXN000692,CUST0016,PROD0018,2,2024-06-26,159.08
TXN000693,CUST0234,PROD0003,1,2024-12-01,81.66
TXN000694,CUST0385,PROD0022,1,2024-06-06,267.49
TXN000695,CUST0443,PROD0045,4,2025-04-05,178.12
TXN000696,CUST0387,PROD0001,2,2024-11-28,458.98
TXN000697,CUST0421,PROD0010,1,2024-06-10,167.32
TXN000698,CUST0320,PROD0006,4,2024-11-03,868.16
TXN000699,CUST0303,PROD0031,1,2024-05-31,211.83
TXN000700,CUST0466,PROD0006,3,2024-11-04,651.12
TXN000701,CUST0146,PROD0014,3,2025-02-06,83.88
TXN000702,CUST0107,PROD0031,2,2024-07-27,423.66
TXN000703,CUST0150,PROD0028,4,2024-05-30,419.04
TXN000704,CUST0075,PROD0018,2,2024-09-28,159.08
TXN000705,CUST0161,PROD0012,3,2024-06-05,898.65
TXN000706,CUST0455,PROD0015,2,2024-05-25,78.76
TXN000707,CUST0132,PROD0009,4,2024-07-10,830.92
TXN000708,CUST0292,PROD0048,4,2024-12-19,880.84
TXN000709,CUST0477,PROD0010,4,2024-04-13,669.28
TXN000710,CUST0376,PROD0016,2,2024-11-14,193.94
TXN000711,CUST0046,PROD0032,1,2024-07-14,218.16
TXN000712,CUST0406,PROD0048,3,2025-03-22,660.63
TXN000713,CUST0473,PROD0036,3,2024-06-23,486.33
TXN000714,CUST0121,PROD0049,2,2024-11-05,80.34
TXN000715,CUST0445,PROD0021,3,2024-12-15,410.55
TXN000716,CUST0147,PROD0008,3,2024-05-24,324.69
TXN000717,CUST0468,PROD0035,1,2024-06-13,266.92
TXN000718,CUST0063,PROD0015,1,2024-08-30,39.38
TXN000719,CUST0238,PROD0021,2,2024-07-02,273.70
TXN000720,CUST0453,PROD0002,4,2024-12-02,100.84
TXN000721,CUST0486,PROD0021,2,2025-04-06,273.70
TXN000722,CUST0308,PROD0022,3,2024-07-25,802.47
TXN000723,CUST0012,PROD0026,3,2025-01-05,80.64
TXN000724,CUST0365,PROD0048,4,2024-05-04,880.84
TXN000725,CUST0374,PROD0041,3,2024-06-19,426.45
TXN000726,CUST0112,PROD0009,4,2024-06-13,830.92
TXN000727,CUST0293,PROD0033,3,2024-10-05,710.40
TXN000728,CUST0172,PROD0048,2,2025-01-02,440.42
TXN000729,CUST0089,PROD0044,3,2025-03-31,745.20
TXN000730,CUST0458,PROD0027,3,2024-12-16,539.25
TXN000731,CUST0026,PROD0035,1,2025-01-06,266.92
TXN000732,CUST0151,PROD0004,3,2025-03-09,568.38
TXN000733,CUST0218,PROD0049,4,2024-12-14,160.68
TXN000734,CUST0073,PROD0006,3,2024-05-03,651.12
TXN000735,CUST0309,PROD0049,2,2025-01-15,80.34
TXN000736,CUST0366,PROD0029,1,2024-07-30,25.83
TXN000737,CUST0073,PROD0048,3,2024-07-11,660.63
TXN000738,CUST0115,PROD0021,4,2025-03-04,547.40
TXN000739,CUST0343,PROD0007,3,2024-05-30,630.09
TXN000740,CUST0468,PROD0044,4,2024-05-11,993.60
TXN000741,CUST0479,PROD0042,1,2024-07-09,209.97
TXN000742,CUST0468,PROD0040,4,2025-01-30,454.40
TXN000743,CUST0487,PROD0010,1,2024-12-14,167.32
TXN000744,CUST0397,PROD0037,1,2025-02-22,72.77
TXN000745,CUST0225,PROD0043,3,2025-03-02,443.70
TXN000746,CUST0391,PROD0046,2,2024-08-08,365.48
TXN000747,CUST0193,PROD0008,1,2024-09-02,108.23
TXN000748,CUST0446,PROD0017,3,2025-01-30,407.97
TXN000749,CUST0163,PROD0017,1,2024-05-07,135.99
TXN000750,CUST0240,PROD0009,4,2024-06-27,830.92
TXN000751,CUST0319,PROD0032,4,2024-09-18,872.64
TXN000752,CUST0211,PROD0015,2,2024-05-24,78.76
TXN000753,CUST0267,PROD0035,3,2024-09-04,800.76
TXN000754,CUST0156,PROD0047,2,2024-06-04,45.48
TXN000755,CUST0400,PROD0047,4,2024-04-18,90.96
TXN000756,CUST0315,PROD0043,3,2024-07-31,443.70
TXN000757,CUST0197,PROD0002,2,2025-01-29,50.42
TXN000758,CUST0252,PROD0034,4,2024-11-20,1068.24
TXN000759,CUST0179,PROD0033,1,2024-12-31,236.80
TXN000760,CUST0489,PROD0003,3,2024-09-03,244.98
TXN000761,CUST0222,PROD0010,2,2024-04-28,334.64
TXN000762,CUST0137,PROD0037,3,2024-06-16,218.31
TXN000763,CUST0381,PROD0039,1,2024-04-21,220.90
TXN000764,CUST0096,PROD0050,3,2024-11-23,620.04
TXN000765,CUST0225,PROD0037,3,2024-08-25,218.31
TXN000766,CUST0026,PROD0006,3,2024-06-26,651.12
TXN000767,CUST0468,PROD0041,4,2024-08-24,568.60
TXN000768,CUST0393,PROD0032,4,2025-01-13,872.64
TXN000769,CUST0009,PROD0002,2,2025-03-14,50.42
TXN000770,CUST0267,PROD0004,3,2024-12-14,568.38
TXN000771,CUST0356,PROD0002,2,2024-11-05,50.42
TXN000772,CUST0307,PROD0028,1,2025-03-30,104.76
TXN000773,CUST0026,PROD0050,4,2024-11-28,826.72
TXN000774,CUST0346,PROD0048,2,2024-12-15,440.42
TXN000775,CUST0382,PROD0042,2,2024-05-04,419.94
TXN000776,CUST0017,PROD0009,2,2025-04-01,415.46
TXN000777,CUST0023,PROD0001,2,2025-01-04,458.98
TXN000778,CUST0041,PROD0040,1,2024-05-15,113.60
TXN000779,CUST0287,PROD0050,1,2024-09-22,206.68
TXN000780,CUST0249,PROD0004,2,2024-10-28,378.92
TXN000781,CUST0123,PROD0022,1,2024-12-31,267.49
TXN000782,CUST0285,PROD0025,4,2024-08-04,334.88
TXN000783,CUST0400,PROD0006,3,2025-02-28,651.12
TXN000784,CUST0354,PROD0023,3,2024-06-04,726.96
TXN000785,CUST0159,PROD0036,4,2024-08-28,648.44
TXN000786,CUST0379,PROD0023,3,2024-09-13,726.96
TXN000787,CUST0152,PROD0002,3,2024-11-16,75.63
TXN000788,CUST0442,PROD0036,1,2025-01-30,162.11
TXN000789,CUST0195,PROD0045,3,2025-02-14,133.59
TXN000790,CUST0084,PROD0008,4,2024-07-12,432.92
TXN000791,CUST0230,PROD0005,4,2024-08-01,1117.04
TXN000792,CUST0326,PROD0007,4,2024-05-13,840.12
TXN000793,CUST0432,PROD0050,3,2024-11-21,620.04
TXN000794,CUST0070,PROD0042,4,2024-05-26,839.88
TXN000795,CUST0328,PROD0034,4,2024-07-14,1068.24
TXN000796,CUST0155,PROD0022,2,2025-04-11,534.98
TXN000797,CUST0136,PROD0020,3,2024-06-15,645.00
TXN000798,CUST0120,PROD0018,2,2024-07-17,159.08
TXN000799,CUST0040,PROD0033,2,2024-11-18,473.60
TXN000800,CUST0344,PROD0029,2,2025-03-01,51.66
TXN000801,CUST0457,PROD0021,1,2024-07-17,136.85
TXN000802,CUST0471,PROD0038,3,2024-06-07,729.75
TXN000803,CUST0305,PROD0041,2,2024-12-23,284.30
TXN000804,CUST0162,PROD0037,4,2025-02-02,291.08
TXN000805,CUST0427,PROD0042,4,2024-10-29,839.88
TXN000806,CUST0480,PROD0042,3,2025-03-11,629.91
TXN000807,CUST0202,PROD0040,1,2024-09-19,113.60
TXN000808,CUST0442,PROD0007,3,2024-12-24,630.09
TXN000809,CUST0215,PROD0027,3,2024-11-28,539.25
TXN000810,CUST0184,PROD0002,4,2024-12-06,100.84
TXN000811,CUST0125,PROD0039,4,2024-09-10,883.60
TXN000812,CUST0320,PROD0042,4,2025-01-05,839.88
TXN000813,CUST0064,PROD0050,2,2024-05-16,413.36
TXN000814,CUST0462,PROD0037,1,2025-01-04,72.77
TXN000815,CUST0067,PROD0012,3,2024-08-18,898.65
TXN000816,CUST0254,PROD0027,4,2024-08-08,719.00
TXN000817,CUST0236,PROD0022,1,2024-11-29,267.49
TXN000818,CUST0163,PROD0032,2,2024-07-08,436.32
TXN000819,CUST0012,PROD0026,3,2025-01-30,80.64
TXN000820,CUST0222,PROD0050,1,2024-05-25,206.68
TXN000821,CUST0309,PROD0034,1,2024-09-20,267.06
TXN000822,CUST0491,PROD0034,3,2024-06-08,801.18
TXN000823,CUST0354,PROD0022,4,2024-07-28,1069.96
TXN000824,CUST0386,PROD0025,2,2025-03-29,167.44
TXN000825,CUST0221,PROD0003,3,2024-05-19,244.98
TXN000826,CUST0091,PROD0048,1,2024-10-02,220.21
TXN000827,CUST0401,PROD0004,2,2024-10-09,378.92
TXN000828,CUST0333,PROD0035,4,2024-06-13,1067.68
TXN000829,CUST0177,PROD0004,4,2024-07-27,757.84
TXN000830,CUST0047,PROD0035,3,2024-06-15,800.76
TXN000831,CUST0418,PROD0002,4,2024-08-05,100.84
TXN000832,CUST0185,PROD0017,1,2024-06-05,135.99
TXN000833,CUST0005,PROD0014,4,2024-12-13,111.84
TXN000834,CUST0132,PROD0022,1,2024-05-26,267.49
TXN000835,CUST0209,PROD0026,3,2024-11-04,80.64
TXN000836,CUST0340,PROD0024,3,2024-08-28,814.47
TXN000837,CUST0431,PROD0018,4,2024-10-22,318.16
TXN000838,CUST0361,PROD0014,1,2024-06-14,27.96
TXN000839,CUST0093,PROD0018,1,2025-03-21,79.54
TXN000840,CUST0004,PROD0023,4,2024-07-29,969.28
TXN000841,CUST0471,PROD0025,2,2024-11-21,167.44
TXN000842,CUST0181,PROD0047,3,2024-09-03,68.22
TXN000843,CUST0452,PROD0037,1,2024-12-31,72.77
TXN000844,CUST0183,PROD0007,2,2024-11-21,420.06
TXN000845,CUST0214,PROD0041,3,2024-07-28,426.45
TXN000846,CUST0419,PROD0003,2,2025-03-10,163.32
TXN000847,CUST0166,PROD0035,4,2025-02-26,1067.68
TXN000848,CUST0155,PROD0023,1,2025-03-16,242.32
TXN000849,CUST0110,PROD0027,3,2024-09-22,539.25
TXN000850,CUST0461,PROD0017,1,2024-09-17,135.99
TXN000851,CUST0282,PROD0031,1,2024-11-22,211.83
TXN000852,CUST0154,PROD0021,2,2025-03-04,273.70
TXN000853,CUST0165,PROD0019,2,2024-05-29,497.92
TXN000854,CUST0296,PROD0039,1,2024-11-08,220.90
TXN000855,CUST0476,PROD0011,4,2024-06-10,1134.28
TXN000856,CUST0055,PROD0016,1,2024-08-13,96.97
TXN000857,CUST0005,PROD0031,4,2025-01-12,847.32
TXN000858,CUST0253,PROD0005,4,2024-05-16,1117.04
TXN000859,CUST0035,PROD0030,4,2024-06-06,359.16
TXN000860,CUST0092,PROD0043,4,2025-02-15,591.60
TXN000861,CUST0043,PROD0030,2,2025-03-22,179.58
TXN000862,CUST0313,PROD0026,2,2025-03-06,53.76
TXN000863,CUST0138,PROD0010,3,2024-05-30,501.96
TXN000864,CUST0490,PROD0016,3,2024-09-07,290.91
TXN000865,CUST0268,PROD0049,4,2024-07-27,160.68
TXN000866,CUST0311,PROD0006,4,2024-11-16,868.16
TXN000867,CUST0375,PROD0038,3,2024-10-23,729.75
TXN000868,CUST0267,PROD0015,4,2024-07-25,157.52
TXN000869,CUST0128,PROD0023,1,2024-09-16,242.32
TXN000870,CUST0429,PROD0012,4,2025-01-31,1198.20
TXN000871,CUST0305,PROD0020,2,2025-03-13,430.00
TXN000872,CUST0202,PROD0037,2,2024-10-11,145.54
TXN000873,CUST0485,PROD0023,1,2024-06-20,242.32
TXN000874,CUST0062,PROD0039,4,2024-11-17,883.60
TXN000875,CUST0374,PROD0013,2,2024-11-29,253.00
TXN000876,CUST0203,PROD0023,1,2024-12-27,242.32
TXN000877,CUST0316,PROD0024,2,2024-08-28,542.98
TXN000878,CUST0079,PROD0046,3,2024-12-26,548.22
TXN000879,CUST0332,PROD0048,3,2024-09-23,660.63
TXN000880,CUST0470,PROD0019,1,2024-12-10,248.96
TXN000881,CUST0271,PROD0019,3,2024-05-02,746.88
TXN000882,CUST0437,PROD0016,3,2024-09-12,290.91
TXN000883,CUST0413,PROD0009,3,2024-09-15,623.19
TXN000884,CUST0024,PROD0016,4,2024-05-25,387.88
TXN000885,CUST0467,PROD0021,2,2024-12-20,273.70
TXN000886,CUST0211,PROD0001,4,2025-03-05,917.96
TXN000887,CUST0465,PROD0048,3,2024-11-12,660.63
TXN000888,CUST0146,PROD0042,1,2025-03-13,209.97
TXN000889,CUST0359,PROD0012,4,2025-03-31,1198.20
TXN000890,CUST0018,PROD0017,4,2025-04-01,543.96
TXN000891,CUST0364,PROD0020,3,2025-02-17,645.00
TXN000892,CUST0313,PROD0045,4,2024-12-20,178.12
TXN000893,CUST0379,PROD0047,2,2025-01-22,45.48
TXN000894,CUST0128,PROD0017,4,2025-02-07,543.96
TXN000895,CUST0365,PROD0049,2,2024-05-09,80.34
TXN000896,CUST0223,PROD0007,4,2025-02-16,840.12
TXN000897,CUST0073,PROD0025,2,2025-03-13,167.44
